"combination","validation","FOD_0","log","dist_thr","n_initial","n_removed","percent_removed","n_remaining","mtry","nodesize","ntree","RMSE","RMSE_sd","R2","R2_sd","MAE","MAE_sd"
304,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,10,300,1.32157912622428,0.643536019540776,-0.696232891391161,0.657688862778137,1.04231715647742,0.579252004193588
305,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,1,500,1.33929716156897,0.662790642351674,-0.768461343409696,0.758290475545152,1.1061872101134,0.564749028841509
306,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,1,500,1.3389778056693,0.659462693505689,-0.733127296225881,0.668839461081278,1.06087268126755,0.591477603112625
307,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,3,500,1.32153921125434,0.677610020226962,-0.713398093500369,0.756277895464975,1.08739393097779,0.582494766903111
308,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,3,500,1.33978414031188,0.656534098058546,-0.735995072467754,0.66529114429954,1.06098154741174,0.593593137907659
309,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,5,500,1.32076120637097,0.673718160106342,-0.725277042283305,0.780693986165769,1.0910539600476,0.573221311189908
310,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,5,500,1.32183756703905,0.653940038434649,-0.691693709357411,0.663732079678554,1.0435567592411,0.58858061458444
311,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,10,500,1.31870709689192,0.657348097308784,-0.754541406772566,0.835580794405909,1.09759298317509,0.554846176411285
312,"LOYO",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,10,500,1.35211597104679,0.655765650363666,-0.772938585338654,0.676953694798518,1.07334167676246,0.589625943287713
313,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,1,100,0.667520818170082,0.110735832332253,0.444634055737068,0.167981065987012,0.528415456031593,0.106098185226553
314,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,1,100,0.631951778507729,0.103804271319382,0.496766016465025,0.157640501501742,0.498953977506928,0.0944840900545472
315,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,3,100,0.669588721004107,0.10441272436938,0.444727417928161,0.1489806135464,0.530227412571763,0.0989638803951844
316,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,3,100,0.639215374110227,0.103184602480332,0.491206008956814,0.146909666784867,0.508276580116434,0.0936654934134061
317,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,5,100,0.674535306027727,0.106112374271829,0.440743999129082,0.141881204667601,0.539813622731235,0.0974764869072423
318,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,5,100,0.625786370611021,0.113323142368592,0.512342332234661,0.150852618467673,0.497786215187034,0.0992148633474213
319,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,10,100,0.690398486223797,0.120911353937263,0.411656180405153,0.171741093093016,0.554574381392255,0.112264646208291
320,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,10,100,0.644802360754188,0.108052583659605,0.479916117171125,0.158444556590002,0.515103799134674,0.0959693940178866
321,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,1,300,0.669205849676269,0.108984017632968,0.443472398110607,0.165194321505555,0.532291605444315,0.106182394872237
322,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,1,300,0.632477288931839,0.103365186392156,0.497315090393992,0.155902285318082,0.500195805153365,0.0924992608503347
323,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,3,300,0.672909545569785,0.108839441639214,0.440058789177625,0.155360214387563,0.535844848422987,0.102975651841945
324,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,3,300,0.632588541731378,0.102317869171508,0.499953863917968,0.149426810784954,0.5020007622669,0.0925822212883648
325,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,5,300,0.676961284547653,0.104315935480575,0.435161944005877,0.147430792748077,0.540287803511297,0.100361478577301
326,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,5,300,0.630143160504717,0.108345083400367,0.504288230192468,0.150909016849392,0.501642277054253,0.0962085471086059
327,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,10,300,0.693738143142788,0.118362050115657,0.404608876407313,0.17483323667262,0.557472253468363,0.113094068963387
328,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,10,300,0.648319078188115,0.108511437689443,0.477437934148746,0.153440887331583,0.51803067890351,0.0958170002492542
329,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,1,500,0.668509396951048,0.105095836905831,0.44488834137917,0.159639647164061,0.530033919863774,0.103221497753688
330,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,1,500,0.62940155672756,0.101218765276573,0.503039926294803,0.152001772548468,0.498527986998553,0.0920158423356965
331,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,3,500,0.670915742522029,0.107439259970136,0.443063511626729,0.156324946821631,0.534555166296019,0.101934773017071
332,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,3,500,0.631136133194937,0.100963932909494,0.500886286432677,0.151371529142059,0.500531234642198,0.0923295307901586
333,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,5,500,0.676988496968196,0.106000432608599,0.43408435529932,0.152382897717472,0.539722125933779,0.102604455472853
334,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,5,500,0.629128218077812,0.104674679986544,0.505361767662818,0.150480388645058,0.499285402337252,0.0940359085854302
335,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,4,10,500,0.69077390392516,0.114514298471687,0.409782042492463,0.169096390252671,0.554415439814806,0.110500581534059
336,"RS",FALSE,TRUE,0.75,191,77,40.3141361256544,114,9,10,500,0.646103062362926,0.108098349573993,0.479850978923916,0.15647522278243,0.51546564085548,0.096284711916953
337,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,1,100,1.32950182579633,0.799715115555205,-0.753559865179366,0.805027852075116,1.08794870341516,0.661183251456468
338,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,1,100,1.28342738601383,0.790844586512701,-0.625869565011442,0.76994754726488,1.00222025645374,0.708816345463062
339,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,3,100,1.32330963307462,0.785345169269093,-0.685657546299263,0.669892819195186,1.08254382873058,0.676078967935572
340,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,3,100,1.32247417633564,0.837180835640581,-0.739291587268029,0.88332565636901,1.04897329845162,0.742844923860993
341,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,5,100,1.35022910206858,0.810931686307023,-0.774663067346461,0.759427826132954,1.10192671458736,0.694586838089859
342,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,5,100,1.32505003499313,0.839458481115959,-0.696560075600259,0.804986210151956,1.05523013785619,0.748098134745964
343,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,10,100,1.33569652443083,0.73914846121455,-0.838222123447959,0.854030222998267,1.10408244733455,0.611928526830503
344,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,10,100,1.30851690123005,0.787603359749793,-0.728760301605971,0.842494628982038,1.04540656046258,0.699953968472974
345,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,1,300,1.32003470050386,0.800975209706274,-0.736791529447825,0.823206663809165,1.0896895062804,0.669897721283075
346,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,1,300,1.32128059423774,0.809597746799177,-0.697480168952747,0.758833566089025,1.03267696775443,0.722658362918086
347,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,3,300,1.3061873483703,0.796492176956144,-0.690004934308672,0.792667753298037,1.07326982711454,0.668940712517754
348,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,3,300,1.30179985070337,0.819487750539986,-0.663229075478618,0.808914097574131,1.03094128970782,0.725061779261277
349,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,5,300,1.34793254253294,0.801252117846182,-0.808290404479554,0.82056819749562,1.11158347563067,0.674788972832894
350,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,5,300,1.32337832082021,0.792585759902524,-0.725290845194909,0.76598050987237,1.04690206916143,0.705927899615904
351,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,10,300,1.3558478313793,0.803089763010993,-0.837089424328566,0.840574847362669,1.12663692731285,0.674441238159704
352,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,10,300,1.31898737023325,0.812759433674003,-0.694180002902935,0.770767886307385,1.0466831610337,0.72130291326249
353,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,1,500,1.32861114856677,0.781873301807959,-0.754793856319351,0.777397504494254,1.09155766805081,0.654980430091354
354,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,1,500,1.32274469413025,0.808439043950089,-0.707994993420825,0.768626309737519,1.04433396607932,0.716947320917178
355,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,3,500,1.34940079825154,0.778555615134618,-0.821033213828571,0.79537703350976,1.11053214339348,0.654566340340621
356,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,3,500,1.32042110222654,0.799436574339344,-0.703819244568672,0.753225161755322,1.03624229841023,0.715867301744696
357,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,5,500,1.32954540749219,0.791814274878501,-0.770597987853203,0.825046761629143,1.10163253305735,0.663942031301291
358,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,5,500,1.32742402901138,0.80618445614127,-0.734026561432161,0.789994113826657,1.05354998872621,0.718886980263958
359,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,4,10,500,1.32719823651759,0.775911351234392,-0.792464698132478,0.857732573167749,1.09978003596889,0.643778591178888
360,"LOYO",FALSE,TRUE,1,191,93,48.6910994764398,98,9,10,500,1.32617605449886,0.80260754274174,-0.729336479877791,0.779918378385235,1.05867809766448,0.705485206841103
361,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,1,100,0.77735370150277,0.160373588047693,0.378543745228618,0.117674904163848,0.606188455758472,0.124214372033064
362,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,1,100,0.740961218650268,0.159542008980304,0.43394348799373,0.124905562625303,0.562916954059269,0.121920233576624
363,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,3,100,0.780625646322264,0.157928497854205,0.372291604006009,0.121460541190256,0.611126837591988,0.125668809838129
364,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,3,100,0.75605366023621,0.152099655676587,0.406153032971232,0.134867543624803,0.577776296015662,0.114555973210346
365,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,5,100,0.771250969349364,0.154380555830982,0.388046936158611,0.11152543851086,0.600674639739106,0.125743525297734
366,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,5,100,0.753941895081507,0.152202194752216,0.410844408247097,0.12560651271956,0.580140375519302,0.120261438796262
367,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,10,100,0.782524873139119,0.142248456435847,0.364030512372759,0.127206670672782,0.605214707837698,0.112106612240117
368,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,10,100,0.761171772256627,0.152179519531119,0.39950480335323,0.127457380385235,0.587625442786544,0.113725273701647
369,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,1,300,0.774202267548995,0.159065350657517,0.383112870804521,0.118454962471835,0.603440392776801,0.122196339016136
370,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,1,300,0.740066846355515,0.15653804665101,0.437185783078102,0.110605893782251,0.568839035261803,0.118712677601965
371,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,3,300,0.76843473774506,0.158889241258474,0.39279424684445,0.114691471902639,0.598207424468593,0.122629587129436
372,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,3,300,0.751472929342611,0.158154539391523,0.41744043067592,0.123411573628255,0.575629726884918,0.120679424248968
373,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,5,300,0.773321251961913,0.153736413379166,0.383799931220171,0.114992300383541,0.599909829158476,0.122421777521552
374,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,5,300,0.752192972874403,0.153543174173909,0.416241126204401,0.116801523786184,0.577888922511603,0.116474399700364
375,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,10,300,0.777692079352719,0.150197776360568,0.376702567722321,0.109488406219369,0.605038552922836,0.120441588080214
376,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,10,300,0.759419699210198,0.158060824900528,0.405629474438626,0.121249399450045,0.587014087594393,0.120454254284608
377,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,1,500,0.77186815690933,0.161216034390045,0.387246531286895,0.117322145729438,0.599483488781566,0.123555136527133
378,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,1,500,0.744354771409673,0.157045859731203,0.430351499556366,0.112366590980741,0.572473387300436,0.119948121182507
379,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,3,500,0.76888921475021,0.158694391709345,0.392231635091504,0.112197600809924,0.598844981229667,0.121930854464608
380,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,3,500,0.753371994430281,0.160130528308963,0.414892048049055,0.12396703653152,0.577675965626807,0.121964048674612
381,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,5,500,0.77204627751724,0.152744054156858,0.385559648818199,0.114501155285214,0.599167819611896,0.120404374199411
382,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,5,500,0.756273008441848,0.157889840483424,0.41175955238789,0.113110749575254,0.580114744010258,0.120673604790037
383,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,4,10,500,0.780265736489943,0.152985328772261,0.37271679365315,0.112660968357922,0.607812457329295,0.12320603065106
384,"RS",FALSE,TRUE,1,191,93,48.6910994764398,98,9,10,500,0.758442989174991,0.1575422157969,0.406901747234651,0.12108390918589,0.585379827760705,0.121526118096844
385,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,1,100,1.31191290889767,0.518579939684994,-0.738249134574357,0.703782719212923,1.06856787449218,0.461944127842715
386,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,1,100,1.39001051141657,0.529197321280415,-0.862745048788092,0.467412601397495,1.10364397946513,0.488826558291591
387,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,3,100,1.31410108624645,0.55487578032884,-0.709937376007546,0.670801116184312,1.0710902136769,0.482495477321663
388,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,3,100,1.37772970483816,0.525316440105913,-0.889869515792297,0.665215499345403,1.09084348870007,0.512125534219147
389,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,5,100,1.32418782491918,0.531552639560146,-0.794478013334029,0.791639106294883,1.09169615322566,0.472793362530477
390,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,5,100,1.38550527397063,0.531641239609994,-0.896697789413731,0.632983626633273,1.09804943113002,0.498785047723773
391,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,10,100,1.30481509510925,0.503782496115195,-0.682671168668372,0.568532598876193,1.06336159903806,0.441270247788931
392,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,10,100,1.34085067101823,0.557690274653724,-0.758046976705735,0.623828025680661,1.06384782117189,0.510108310332577
393,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,1,300,1.34049357420066,0.5544186593502,-0.810645095958364,0.75933607594453,1.08876790342952,0.493099772667859
394,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,1,300,1.37942544855333,0.519812700015032,-0.888450270737817,0.636455469460402,1.08682795756155,0.491915781424316
395,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,3,300,1.3363594905998,0.546108486410479,-0.796924186314101,0.738121673556952,1.08683826377802,0.483948627928596
396,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,3,300,1.35033308674765,0.50350127215631,-0.816873474905906,0.624067049364702,1.0689564575716,0.485078983770239
397,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,5,300,1.34764498110588,0.549756486985966,-0.810472157262441,0.703783089036412,1.09462143402622,0.492249074215874
398,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,5,300,1.35468978216622,0.523404400042533,-0.823656157508532,0.644185516886246,1.07050407410494,0.490818979016259
399,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,10,300,1.32379126231728,0.544441552346973,-0.739132672479712,0.665452090677363,1.08273497953925,0.472404530909077
400,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,10,300,1.36732442309973,0.514663577863626,-0.866856989288599,0.660859591369942,1.08222078464673,0.483414676668731
401,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,1,500,1.31064569275155,0.557834000852134,-0.732696532277891,0.753196181639547,1.07244634793748,0.493732611676653
402,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,1,500,1.36727088790913,0.519893025356495,-0.841076892969174,0.587519772320331,1.08099982731836,0.488298661001429
403,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,3,500,1.34031252806916,0.555519552102753,-0.806331008297073,0.751029289658754,1.08312665360371,0.501618894359674
404,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,3,500,1.37240529232164,0.527217652114525,-0.850196315006539,0.587385093619082,1.08289425222516,0.495889085950765
405,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,5,500,1.33452309213716,0.555603175676516,-0.78217733130685,0.726291776456348,1.09172077658279,0.484686517220237
406,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,5,500,1.37080176806418,0.519794876554274,-0.865004115448369,0.634711045515199,1.08079116537249,0.486588365896501
407,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,10,500,1.32344729993726,0.527924202829383,-0.77336722684385,0.735078663432229,1.08175201392214,0.464838047296158
408,"LOYO",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,10,500,1.36720349535691,0.525765014509899,-0.865503053897075,0.676308104911787,1.08163496812608,0.493460165391046
409,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,1,100,0.612325381650908,0.0697033465721116,0.587273151134804,0.0604038340362824,0.483873030321175,0.0618500964193265
410,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,1,100,0.590351817701139,0.0569388961907274,0.614188234087348,0.0658118299674869,0.46207158352332,0.0582171046877454
411,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,3,100,0.608997955184841,0.0580449592364087,0.589364651809783,0.0688457144121329,0.48068286557592,0.0582684862551684
412,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,3,100,0.576499972388736,0.061601694888209,0.629118398931206,0.0810601696674244,0.451103555030479,0.055745727323338
413,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,5,100,0.60404373004739,0.0711180550245781,0.596647023800216,0.071131387872615,0.478438230951438,0.0605935183763296
414,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,5,100,0.576252397850411,0.0677536812973462,0.630830781039791,0.0792113151391008,0.451709203370575,0.061900498603799
415,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,10,100,0.624300024207642,0.0707467892936675,0.56882532706526,0.0764821998645443,0.494035673838492,0.0609561211194601
416,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,10,100,0.585306125524357,0.0527643132342592,0.617311014890333,0.0820234140082777,0.457786066065011,0.0488549372376735
417,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,1,300,0.61313271047085,0.0609752587684627,0.584873552761585,0.0629054877311257,0.484088611510881,0.0559852395582708
418,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,1,300,0.582036531266999,0.0653501514882,0.624423736376784,0.0741113942208124,0.454067807929376,0.0617774179543759
419,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,3,300,0.608091989275546,0.0614131445354642,0.590635763550808,0.0704619850147019,0.479973507795353,0.0591165956663642
420,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,3,300,0.581942432390184,0.0604756404015776,0.622967797946674,0.0796494155203946,0.454654338223007,0.0567128404048167
421,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,5,300,0.608968213191922,0.0677008081244734,0.590087801041887,0.06970972607669,0.482531284894674,0.0620153891184359
422,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,5,300,0.578277558707893,0.0644946560534002,0.628744917383384,0.074865289076979,0.452856734735059,0.0582170581428152
423,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,10,300,0.61325356535675,0.0662038890336898,0.584608842580811,0.0676422030675087,0.49025006540924,0.0584344401885968
424,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,10,300,0.586144362359576,0.0534713580055275,0.617369240770336,0.0762781165219719,0.461661438245056,0.0486310998626251
425,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,1,500,0.611400877078119,0.0607863259521217,0.587033430184186,0.0644243499619458,0.483747373546045,0.0552282303938968
426,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,1,500,0.579544106645425,0.0659242129501052,0.627290131532114,0.0752871683296367,0.452160298079076,0.060813591913255
427,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,3,500,0.607483319091314,0.0637578172699441,0.591824650569841,0.0699199488635582,0.480467360968886,0.059686302404855
428,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,3,500,0.580977225380277,0.0649143275742741,0.623914713207652,0.0834747930528749,0.453163021534882,0.0596487197680277
429,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,5,500,0.608497007672207,0.064759423820195,0.590811787899428,0.0675436028587951,0.482144105879687,0.0594831741569302
430,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,5,500,0.577256951688611,0.0659624542230396,0.629341207607904,0.0794899088158,0.452145344819095,0.0595924308944945
431,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,4,10,500,0.614415776684801,0.0646732931054672,0.582948018250906,0.0677219872073505,0.491323199200886,0.0574994092531081
432,"RS",TRUE,FALSE,0.25,191,25,13.0890052356021,166,9,10,500,0.585348316219169,0.0555993514530445,0.618667372021507,0.0764771310991295,0.460969509815985,0.0514282769672154
433,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,1,100,1.3095622930484,0.548658197692719,-0.746330950975202,0.814838432454519,1.06136360673944,0.513053378337816
434,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,1,100,1.3850985166631,0.556926322895887,-0.902022298197843,0.758138152436795,1.09027074938988,0.539392387069816
435,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,3,100,1.3213755094801,0.57456594103494,-0.813346687411369,0.9281011054697,1.0953153553291,0.505094945567792
436,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,3,100,1.36696966328813,0.500452441930096,-0.929187339775054,0.864499178741955,1.07843197569876,0.50023751693219
437,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,5,100,1.32206059083251,0.55609971921731,-0.845676523193114,0.972399584011924,1.09340085801449,0.492601258174859
438,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,5,100,1.3554903026791,0.559700614886843,-0.90224723043044,0.930344340843371,1.08826328265366,0.548622316585559
439,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,10,100,1.32615568308547,0.559664337843028,-0.815773012660877,0.893411772011589,1.09758067379761,0.496107056387908
440,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,10,100,1.33346236466675,0.519963943610546,-0.785171216790446,0.731999258482506,1.06081072217237,0.519235864163346
441,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,1,300,1.33046038489772,0.581756775497044,-0.81915062946609,0.906858622977269,1.09369369553231,0.527725124839584
442,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,1,300,1.35519517808304,0.535890355759596,-0.822360532948486,0.714157617248346,1.06690475158378,0.516573236606327
443,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,3,300,1.3253834800151,0.566659375011084,-0.832256651916327,0.939071757634646,1.09848184474323,0.502702383766411
444,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,3,300,1.38191424638619,0.522025849580012,-0.910145252128517,0.741885236363783,1.08838753872349,0.511475743640585
445,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,5,300,1.3174884319913,0.551994685767919,-0.793729690991699,0.880587195146326,1.08112570071967,0.494123498866296
446,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,5,300,1.37319138991314,0.539117322655776,-0.880292047158409,0.749820800715075,1.08407108923232,0.515817106450837
447,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,10,300,1.34330552445112,0.547290844066456,-0.895600408864677,0.966272997670591,1.12107132495707,0.47756650584998
448,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,10,300,1.36272774003871,0.558048818473288,-0.845154192067615,0.760966867770239,1.0803021773546,0.544634154823051
449,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,1,500,1.33338032396585,0.564382573564664,-0.841931985526296,0.9183203307547,1.09420938734131,0.514726362548604
450,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,1,500,1.35350334130398,0.563042492591885,-0.861137463967018,0.855549667411045,1.0765103416638,0.543755943659131
451,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,3,500,1.30080529031843,0.560653922601234,-0.755302289522874,0.889825216623403,1.07588535637025,0.497106035986109
452,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,3,500,1.3842382087624,0.546146786272941,-0.897337748780059,0.732937543542843,1.09026819173866,0.530628364070201
453,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,5,500,1.32842958992124,0.588496882450342,-0.816361643760824,0.919165737063033,1.09738551761366,0.527293617317233
454,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,5,500,1.36832805526828,0.534011427598249,-0.870966649091394,0.749392898555992,1.07929744500936,0.518064599111575
455,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,10,500,1.32278925202994,0.557665984329578,-0.820886971633865,0.918300016175585,1.09374807617738,0.501491824506961
456,"LOYO",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,10,500,1.3363788523555,0.545029986697155,-0.805170626204467,0.798597666405382,1.06368433069318,0.52017897651912
457,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,4,1,100,0.657626092017699,0.0973286058355068,0.520848769743908,0.100707506391071,0.501314904389645,0.072611375977319
458,"RS",TRUE,FALSE,0.5,191,56,29.3193717277487,135,9,1,100,0.620863841931994,0.0804998772979674,0.575399666441039,0.0612318167511237,0.472378737330354,0.0694193744745454
