"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2022","13",11,-2.2053451191834,0.0138580689461791,0.117720299635106,0.0062323937132704,0.00475263630451118,0.00817288109345608,"a",0.258449193010487,"Allo"
"2022",NA,48,-1.98896414214025,0.064065469450119,0.253111575101019,0.0102573661349194,0.00572696175342761,0.018371619115986,"ab",0.58096160711605,"Allo"
"2023","1",34,-1.86248783220113,0.0389093618539987,0.197254561047391,0.013724994143234,0.00871480365246214,0.0216155718182574,"c",0.683544398726405,"Allo"
"2023","2",34,-1.88526853808722,0.0131851664798544,0.114826680174315,0.0130236123806828,0.00999780775883533,0.0169651671179997,"b",0.536485689782736,"Allo"
"2023","3",33,-2.00889589502583,0.00928809854304752,0.096374781675745,0.0097972480764678,0.00784746384160987,0.0122314765393249,"b",0.386793250111809,"Allo"
"2023","4",34,-1.98904381478472,0.00765761821753918,0.0875078180366713,0.0102554845624794,0.00838394396854425,0.0125448075518944,"a",0.396701646724674,"Allo"
"2023","5",34,-2.07110014292136,0.0111766386074337,0.105719622622452,0.00848984687124403,0.00665549305300091,0.0108297761447851,"b",0.342467591672782,"Allo"
"2023","6",29,-2.00431295479427,0.0292449578956407,0.171011572402691,0.00990118203589123,0.00667844683133119,0.0146790725723745,"a",0.464193032676104,"Allo"
"2023","7",21,-1.88421182050722,0.0616656556555176,0.248325704782082,0.0130553397854439,0.00736991492710208,0.0231267115834149,"b",0.731330833933903,"Allo"
"2023","8",1,-1.79938717455429,0,0,0.0158713118650928,0.0158713118650928,0.0158713118650928,"a",0.501894949485484,"Allo"
"2023","9",30,-1.94596135379092,0.0213202813112358,0.146014661288638,0.011325011357073,0.00809140584610642,0.0158508774219437,"b",0.501248755654799,"Allo"
"2023","10",34,-2.05645486330115,0.0120602546060836,0.109819190518249,0.00878102344487922,0.00681908252253225,0.0113074409181494,"ab",0.357572678091376,"Allo"
"2023","11",28,-2.00888368383139,0.0241052868019263,0.155258773671333,0.00979752355264389,0.00685263409121058,0.014007966350886,"b",0.44297079055797,"Allo"
"2023","12",34,-2.03710645898075,0.0111375829902785,0.105534747786113,0.00918107512411164,0.00720043597769179,0.0117065328676949,"a",0.370193073655384,"Allo"
"2023","13",11,-2.06293463167545,0.104140085681305,0.322707430471171,0.00865098120197565,0.00411488723134755,0.0181874913088269,"a",0.575138974604097,"Allo"
"2023",NA,33,-1.87822738249157,0.0200079856926889,0.141449587106817,0.0132364833444547,0.00955703178508147,0.0183325215682049,"a",0.579725234096893,"Allo"
